Company Name,Ticker,Last Close
"Technology & Telecommunication Acquisition","TETE","10.72"
"Teva Pharmaceutical Industries","TEVA","7.23"
"Terex","TEX","54.35"
"Terna Rete Elettrica Nazionale","TEZNY","25.55"
"Truist Financial","TFC","33.05"
"","TFI","45.93"
"TFI International","TFII","110"
"Triumph Financial, Inc.","TFIN","58.56"
"Triple Flag Precious Metals Corp.","TFPM","14.11"
"Tefron","TFRFF","3.5"
"TFS Financial","TFSL","12.37"
"Teleflex","TFX","235.98"
"Tredegar","TG","7.44"
"Target Global Acquisition I Corp.","TGAA","10.53"
"Transphorm","TGAN","4.12"
"Taseko Mines Limited","TGB","1.41"
"Tecogen","TGEN","1"
"Textainer Group","TGH","38.15"
"Triumph Group","TGI","11.91"
"Treasure Global Inc.","TGL","1.39"
"Tecnoglass","TGLS","41.88"
"TEGNA","TGNA","16.32"
"Transportadora De Gas Ord B","TGS","12.95"
"Target","TGT","132.7"
"TG Therapeutics","TGTX","26.49"
"TG Venture Acquisition Corp.","TGVC","10.48"
"Target Hospitality","TH","14.7"
"Tenet Healthcare","THC","75.05"
"TH International Limited","THCH","2.9"
"Thunder Bridge Capital Partners IV","THCP","10.25"
"","THD","68.43"
"First Financial Corporation Indiana","THFF","35.41"
"The Hanover Insurance Group","THG","113.89"
"Thk Co.","THKLY","11.025"
"ThermoGenesis","THMO","1.19"
"Thor Industries","THO","93.15"
"Thermon","THR","24.64"
"Third Harmonic Bio, Inc.","THRD","5.03"
"Gentherm","THRM","58.33"
"Thorne Healthtech","THRN","4.89"
"Theseus Pharmaceuticals","THRX","9.53"
"Thryv","THRY","24.75"
"TreeHouse Foods","THS","47.47"
"Thomasville Bancshares","THVB","63"
"Telecom Italia","TIAIY","2.5499"
"Millicom International Cellular","TIGO","17.04"
"UP Fintech Holding Limited","TIGR","3.13"
"Telecom Italia","TIIAY","2.63"
"TelInstrument Electronics","TIKK","2.17"
"Till Capital","TILCF","3.51"
"Interface","TILE","7.715"
"TIM","TIMB","14.58"
"Teijin","TINLY","9.57"
"Tingo Group, Inc.","TIO","1.32"
"","TIP","107.83"
"Tiptree Financial","TIPT","13.87"
"Tian Ruixiang","TIRX","1.72"
"Team","TISI","7.02"
"Titan Machinery","TITN","28.06"
"TELUS International CDA","TIXT","16.19"
"The TJX Companies","TJX","78.67"
"Teekay","TK","5.77"
"ThyssenKrupp","TKAMY","7.382"
"Turkcell Iletisim Hizmetleri","TKC","4.28"
"Yoshitsu","TKLF","1.39"
"Alpha Teknova","TKNO","3.9"
"Tokio Marine","TKOMY","23.73"
"The Timken Company","TKR","80.4"
"Tokuyama Corporation","TKYMY","8.1"
"Tandy Leather Factory","TLF","4.31"
"TLG Acquisition One","TLGA","10.51"
"TLGY Acquisition","TLGY","10.7"
"PT Telekomunikasi Indonesia","TLK","27.69"
"Telkom SOC","TLKGY","5.655"
"Tilray Brands","TLRY","1.77"
"Telos","TLS","2.76"
"TeliaSonera","TLSNY","4.56"
"","TLT","102.4"
"Tele2","TLTZY","4.38"
"Tilly's","TLYS","6.29"
"Toyota Motor","TM","148.48"
"Timber Pharmaceuticals","TMBR","1.77"
"Treace Medical Concepts","TMCI","26.12"
"TransMedics Group","TMDX","79.4"
"Tencent Music Entertainment Group","TME","7.68"
"Taylor Morrison Home","TMHC","46.28"
"Trend Micro","TMICY","50.6"
"Tastemaker Acquisition","TMKR","10.62"
"Tele Group","TMLL","2.5001"
"TEMENOS GROUP","TMNSF","84.7"
"Thermo Fisher Scientific","TMO","516.26"
"Tompkins Financial","TMP","58.26"
"Timken Steel","TMST","18.78"
"TMT Acquisition Corp.","TMTC","10.28"
"TMobile US","TMUS","128.54"
"Tenaga Nasional Berhad","TNABY","8.235"
"Tennant","TNC","78.04"
"Tandem Diabetes Care","TNDM","24.44"
"TriNet","TNET","95.37"
"Tango Therapeutics","TNGX","3.55"
"Teekay Tankers","TNK","36.63"
"Travel  Leisure Co.","TNL","40.87"
"Tsakos Energy Navigation","TNP","17.4"
"Tonix Pharmaceuticals","TNXP","1.95"
"Tenaya Therapeutics","TNYA","7.58"
"Talon 1 Acquisition Corp.","TOAC","10.79"
"Tokyo Electron","TOELY","70.83"
"Topicus.com Inc.","TOITF","71.3"
"Toll Brothers","TOL","74.05"
"Thermwood","TOOD","26"
"TOP Financial Group Ltd","TOP","7.96"
"TOPCON","TOPCF","13.59"
"TOR Minerals International","TORM","2.2"
"Toro Corp.","TORO","2.76"
"Tosoh","TOSCF","12.18"
"Toast","TOST","22.25"
"Toshiba","TOSYY","16.2"
"Tuniu","TOUR","1.41"
"Towne Bank","TOWN","24.97"
"Turning Point Brands","TPB","22.8"
"Tutor Perini","TPC","6.75"
"Techprecision","TPCS","8.1"
"Trio Petroleum Corp.","TPET","1.5"
"TPG Inc.","TPG","27.98"
"Tri Pointe Homes","TPH","32.43"
"TPI Composites","TPIC","11.75"
"Texas Pacific Land","TPL","1375.8101"
"Tapestry","TPR","42.21"
"Tempest Therapeutics","TPST","1.47"
"TriplePoint Venture Growth BDC","TPVG","11.18"
"Tempur Sealy International","TPX","37.46"
"Tootsie Roll Industries","TR","37.7"
"Track Data","TRAC","20"
"Dow Jones Transportation Average","TRAN","14061.1504"
"Tejon Ranch Co","TRC","17.85"
"Twin Ridge Capital Acquisition","TRCA","10.52"
"Entrada Therapeutics","TRDA","14"
"LendingTree","TREE","21.7"
"Trex","TREX","57.48"
"Targa Resources","TRGP","71.06"
"Tabula Rasa Healthcare","TRHC","6.02"
"Thomson Reuters","TRI","123.39"
"Trinity Capital","TRIN","13.17"
"TripAdvisor","TRIP","16.55"
"Tristar Acquisition I Corp.","TRIS","10.45"
"Troika Media Group","TRKA","3.13"
"Trimble","TRMB","49.58"
"TORM","TRMD","23.8"
"Trustmark","TRMK","22.96"
"Tremor International","TRMR","7.28"
"Trinity Industries","TRN","22.3"
"","TRNLY","3.535"
"Terreno Realty","TRNO","62.03"
"Interactive Strength Inc.","TRNR","4.89"
"Transcat","TRNS","90.53"
"Corner Growth Acquisition 2","TRON","10.75"
"TROOPS","TROO","3.28"
"T. Rowe Price","TROW","112.02"
"Tronox","TROX","12.21"
"TC Energy","TRP","41.13"
"TriMas","TRS","27.53"
"TerrAscend Corp.","TRSSF","1.55"
"TrustCo Bank Corp NY","TRST","29.99"
"TrioTech International","TRT","4.83"
"TortoiseEcofin Acquisition III","TRTL","10.31"
"Triton","TRTN","83.66"
"TPG RE Finance Trust","TRTX","7.22"
"TransUnion","TRU","74.82"
"TrueCar","TRUE","2.35"
"Terumo","TRUMY","31.94"
"Trupanion","TRUP","21.28"
"Truxton","TRUX","60"
"The Travelers Companies","TRV","174.95"
"Trivago","TRVG","1.18"
"Trevi Therapeutics","TRVI","2.44"
"Trevena","TRVN","1.08"
"Toray Industries","TRYIY","11.27"
"Tenaris","TS","27.23"
"Telesat","TSAT","7.76"
"Touchstone Bankshares","TSBA","8.68"
"Timberland Bancorp","TSBK","24.7"
"Tesco","TSCDY","9.76"
"Tractor Supply Co.","TSCO","216.86"
"Trinseo","TSE","15.16"
"Tower Semiconductor","TSEM","38.1"
"Tsingtao Brewery Co.","TSGTY","43.7564"
"","TSI","4.69"
"Tesla","TSLA","221.31"
"Sixth Street Specialty Lending","TSLX","18.79"
"Taiwan Semiconductor","TSM","99.82"
"Tyson Foods","TSN","50.44"
"TuSimple","TSP","2.18"
"Townsquare Media","TSQ","10.5"
"TSR","TSRI","6.43"
"2seventy bio, Inc.","TSVT","11.86"
"TravelSky Technology","TSYHY","19.325"
"Trane Technologies","TT","174.74"
"Toro","TTC","104.06"
"The Trade Desk","TTD","74.88"
"TDK","TTDKY","39.92"
"TotalEnergies","TTE","58.2"
"TeleTech","TTEC","34.39"
"Tetra Tech","TTEK","155.78"
"TT Electronics","TTGPF","2.34"
"TechTarget","TTGT","36.46"
"Tetra Technologies","TTI","2.89"
"TTM Technologies","TTMI","13.75"
"Techtronic Industries Co.","TTNDY","45.42"
"Tile Shop","TTSH","5.56"
"TakeTwo Interactive Software","TTWO","135.68"
"TELUS","TU","19.18"
"","TUR","32.58"
"Harris & Harris Group","TURN","4.555"
"Mammoth Energy Services","TUSK","4.04"
"Tuya","TUYA","2.06"
"Grupo Televisa","TV","5.22"
"Television Broadcasts","TVBCY","1.9"
"TELEVISION FRAN","TVFCF","6.09"
"Travere Therapeutics","TVTX","19.34"
"Tradeweb Markets","TW","68.81"
"Bilander Acquisition","TWCB","10.13"
"Town and Country Financial","TWCF","36.5"
"Titan International","TWI","10.72"
"Twin Disc","TWIN","11.61"
"Turing Holding","TWKS","7.79"
"Twilio","TWLO","68.02"
"Twelve Seas Investment Company II","TWLV","10.32"
"","TWN","29.84"
"Hostess Brands","TWNK","25.87"
"Two Harbors Investments Corp","TWO","13.33"
"Two","TWOA","10.14"
"Taylor Wimpey","TWODY","15.11"
"2U","TWOU","4.58"
"Twist Bioscience","TWST","16.98"
"Ternium","TX","41.24"
"10x Genomics","TXG","55.19"
"TherapeuticsMD","TXMD","4.45"
"Texas Instruments","TXN","170.36"
"TXO Partners LP","TXO","21.63"
"Texas Roadhouse","TXRH","110.47"
"Textron","TXT","63.6"
"","TY","26.68"
"Trinity Bank NA","TYBT","87.75"
"ThyssenKrupp","TYEKF","7.1601"
"","TYG","28.1"
"Tigo Energy, Inc.","TYGO","16.91"
"Tyler Technologies","TYL","394.08"
"Tyra Biosciences","TYRA","15.11"
"Travelzoo","TZOO","10.42"
"Unity Software","U","35.84"
"Under Armour","UA","7.1"
"Under Armour","UAA","7.75"
"United Airlines","UAL","48.79"
"CVR Partners","UAN","85"
"Urstadt Biddle Properties","UBA","20.24"
"United Bancoproration of Alabama","UBAB","35.05"
"United Bancorp","UBCP","11.4355"
"Uber Technologies","UBER","40.25"
"United Security Bancshares","UBFO","6.4"
"United Bancshares","UBOH","18.28"
"Urstadt Biddle Properties","UBP","19.97"
"UBS","UBS","20.3"
"UbiSoft Entertainment","UBSFY","6"
"United Bankshares","UBSI","32.71"
"UNITY Biotechnology","UBX","3.5"
"U Power Limited","UCAR","7.95"
"United Community Banks","UCBI","25.79"
"UCB","UCBJF","87.1"
"uCloudlink Group","UCL","3.65"
"Ultra Clean","UCTT","34.73"
"United Internet","UDIRF","14.735"
"Udemy","UDMY","11.27"
"United Dominion Realty Trust","UDR","41.53"
"Urban Edge Properties","UE","14.3"
"Uranium Energy","UEC","3.05"
"Universal Electronics","UEIC","8.91"
"Universal Entertainment","UETMF","22.18"
"United Fire Group","UFCS","22.89"
"Unifi","UFI","7.44"
"UFP Industries","UFPI","87.94"
"UFP Technologies","UFPT","162.9"
"UnitedGuardian","UG","8.8"
"UGI","UGI","28.41"
"Ultrapar Participacoes","UGP","3.62"
"urbangro","UGRO","1.23"
"U-Haul Holding Company","UHAL","55.08"
"United Homes Group, Inc.","UHG","10.84"
"Universal Health Services","UHS","136.02"
"Universal Health Realty Income Trust","UHT","46.32"
"Ubiquiti","UI","166.06"
"United Insurance","UIHC","5.2"
"Unisys","UIS","4.17"
"Unilever","UL","50.29"
"Ultralife","ULBI","4.57"
"Frontier Group","ULCC","9.32"
"Universal Logistics","ULH","27.77"
"Ulta Beauty","ULTA","417.49"
"UMB Financial","UMBF","65.47"
"United Microelectronics","UMC","8.26"
"UMH Properties","UMH","16.05"
"Unico American","UNAM","1.12"
"Union Bankshares","UNB","22.25"
"UniCredit","UNCFF","19.645"
"UniCredit","UNCRY","9.97"
"Unicycive Therapeutics","UNCY","1.57"
"Unifirst","UNF","177.06"
"United Natural Foods","UNFI","27.57"
"UnitedHealth Group","UNH","487.57"
"University Bancorp","UNIB","14.49"
"Unicharm","UNICY","8.04"
"Uniti Group","UNIT","4.01"
"Unum Group","UNM","45.08"
"Union Pacific","UNP","196.36"
"United Tennessee Bankshares","UNTN","18.47"
"Unity Bancorp","UNTY","23.73"
"Univar Solutions","UNVR","35.66"
"Radio One","UONE","6.17"
"Radio One","UONEK","5.69"
"United Overseas Bank","UOVEY","41.9375"
"Upbound Group, Inc.","UPBD","33.46"
"UpHealth","UPH","1.42"
"Upland Software","UPLD","3.34"
"United Parcel Service","UPS","167.59"
"Upstart","UPST","31.08"
"TradeUP Acquisition","UPTD","10.89"
"Upwork","UPWK","9.1"
"Upexi, Inc.","UPXI","3.13"
"Urban Outfitters","URBN","31.58"
"Ur Energy","URG","1.05"
"Urogen Pharma","URGN","10.49"
"United Rentals","URI","371.16"
"Uranium Royalty","UROY","2.11"
"","USA","6.13"
"USA Compression Partners","USAC","20"
"Universal Stainless & Alloy Products","USAP","12.05"
"US Gold Corp","USAU","4.28"
"U.S. Bancorp","USB","32.63"
"USCB Financial","USCB","9.96"
"TKB Critical Technologies 1","USCT","10.5"
"USD Partners","USDP","1.04"
"United Maritime Corporation","USEA","2.88"
"U.S. Energy","USEG","1.51"
"US Foods","USFD","41.85"
"U.S. GoldMining Inc.","USGO","14.85"
"Usio","USIO","2.06"
"United States Lime & Minerals","USLM","188.4"
"United States Cellular","USM","15.18"
"USANA Health Sciences","USNA","62.83"
"Usinas Siderurgicas de Minas Gerais","USNZY","1.48"
"","USO","63.79"
"U.S. Physical Therapy","USPH","108.45"
"U.S. Xpress Enterprises","USX","6.1"
"UTA Acquisition","UTAA","10.54"
"UTG","UTGN","28.5"
"UNITE Group","UTGPF","11.132"
"United Therapeutics","UTHR","220.25"
"Universal Technical Institute","UTI","6.7"
"Dow Jones Utility Average","UTIL","902.49"
"Unitil","UTL","53.28"
"Utah Medical Products","UTMD","96.45"
"UTime Limited","UTME","2.33"
"UTStarcom","UTSI","3.84"
"Utz Brands","UTZ","16.09"
"United Utilities Group","UUGRY","26.82"
"Universal Security Instruments","UUU","2.39"
"Energy Fuels","UUUU","6.28"
"Universal Insurance Holdings","UVE","15.88"
"Univest Corporation of Pennsylvania","UVSP","19.73"
"Universal","UVV","52.28"
"UWM","UWMC","5.28"
"Uxin Limited","UXIN","1.44"
"Visa","V","228.22"
"Virginia National Bankshares","VABK","29.945"
"Marriot Vacations Worldwide","VAC","131.97"
"Vaccitech","VACC","2.46"
"Valaris","VAL","61.53"
"VALE","VALE","13.74"
"Valneva","VALN","13"
"Value Line","VALU","47.4"
"Vivani Medical, Inc.","VANI","1.42"
"Vector Acquisition II","VAQC","10.21"
"INNOVATE Corp.","VATE","1.38"
"Vaxxinity","VAXX","2"
"","VBF","15.16"
"Village Bank and Trust Financial","VBFC","39.61"
"VBI Vaccines","VBIV","2.48"
"VersaBank","VBNK","7.2"
"Viscogliosi Brothers Acquisition Corp.","VBOC","10.45"
"Veritex","VBTX","19.98"
"Visteon","VC","143.4"
"Vericel","VCEL","34.08"
"VCI Global Limited","VCIG","2.68"
"Vinci","VCISY","28.61"
"Vicon Industries","VCON","65"
"Victory Capital Holdings","VCTR","32.65"
"","VCV","9.44"
"10X Capital Venture Acquisition Corp. II","VCXA","10.2001"
"10X Capital Venture Acquisition Corp. III","VCXB","10.445"
"Veracyte","VCYT","25.81"
"VINDA INTL","VDAHF","2.44"
"Veeco Instruments","VECO","25.14"
"VectivBio","VECT","16.6"
"Twin Vee PowerCats","VEEE","1.99"
"Veeva Systems","VEEV","195.98"
"Velocity Financial","VEL","10.77"
"Veolia Environnement","VEOEY","15.31"
"VEON","VEON","19.56"
"Vera Therapeutics","VERA","9.08"
"Verb Technology","VERB","1.4"
"Veritone","VERI","3.75"
"Venus Concept","VERO","2.13"
"Veru","VERU","1.13"
"Verve Therapeutics","VERV","17.95"
"Vertex","VERX","21.74"
"VERICITY","VERY","6.7527"
"Vermilion Energy","VET","11.91"
"V.F. Corporation","VFC","19.09"
"","VFH","79.89"
"","VFL","10.15"
"Verde Clean Fuels, Inc.","VGAS","10.75"
"","VGM","9.7"
"Vector Group","VGR","12.55"
"Viveon Health Acquisition","VHAQ","10.97"
"Valhi","VHI","13.51"
"Vahanna Tech Edge Acquisition I Corp.","VHNA","10.54"
"Via Renewables","VIA","11.02"
"Flughafen Wien","VIAAY","11.81"
"VIA optronics","VIAO","2.37"
"Viavi Solutions","VIAV","9.76"
"VICI Properties","VICI","31.95"
"SSGI","VICP","1"
"Vicor","VICR","55.77"
"Vigil Neuroscience","VIGL","10.15"
"7GC & Co.","VII","10.4699"
"Vincerx Pharma","VINC","1.9"
"Vinci Partners Investments","VINP","8.56"
"Vipshop","VIPS","16.43"
"Vir Biotechnology","VIR","26.04"
"Virco Manufacturing","VIRC","3.75"
"Virios Therapeutics","VIRI","1.57"
"Virtu Financial","VIRT","18.14"
"Viracta Therapeutics","VIRX","1.59"
"Vislink Technologies","VISL","6.32"
"Vista Oil & Gas","VIST","22.59"
"Vital Farms","VITL","14.62"
"Telefonica Brasil","VIV","8.63"
"Vivendi","VIVHY","8.87"
"Vivakor, Inc.","VIVK","1.18"
"voxeljet","VJET","1.94"
"","VKI","8.415"
"","VKQ","9.47"
"Viking Therapeutics","VKTX","24.05"
"Velo3D","VLD","1.96"
"Valeo","VLEEY","10.43"
"Village Super Market","VLGEA","22.07"
"Volkswagen AG","VLKAF","162.055"
"PTK Acquisition","VLN","2.36"
"Valero Energy","VLO","109.27"
"Vallourec","VLOWY","2.3"
"Voestalpine","VLPNY","6.61"
"Controladora Vuela Compania de Aviacion, B. de C.V","VLRS","14.38"
"","VLT","10.32"
"Volvo","VLVLY","19.25"
"Valley National Bancorp","VLY","8.52"
"Vision Marine Technologies","VMAR","4.9"
"Vulcan Materials","VMC","203.12"
"Valuence Merger Corp. I","VMCA","10.65"
"Viemed Healthcare","VMD","9.97"
"Vimeo","VMEO","4.26"
"Valmont Industries","VMI","278.82"
"","VMO","9.45"
"VMware","VMW","132.26"
"Vince Holding","VNCE","5.1"
"Vanda Pharmaceuticals","VNDA","6.25"
"21Vianet Group","VNET","3.01"
"Vornado Realty Trust","VNO","14.89"
"Viper Energy Partners","VNOM","26.25"
"","VNQ","82.17"
"VolitionRX Limited","VNRX","1.6"
"Vontier","VNT","30.65"
"VOC Energy Trust","VOC","7.69"
"Vodafone Group","VOD","9.58"
"Vonovia","VONOY","9.54"
"Royal Vopak","VOPKY","35.1"
"Vor Biopharma","VOR","5.33"
"Vox Royalty Corp.","VOXR","2.62"
"VOXX International","VOXX","11.09"
"Voya Financial","VOYA","71.52"
"Vishay Precision Group","VPG","35.76"
"","VPV","9.79"
"Vera Bradley","VRA","5.24"
"The Glimpse Group","VRAR","4.27"
"Verrica Pharmaceuticals","VRCA","5.72"
"Viridian Therapeutics","VRDN","24.99"
"Veris Residential","VRE","17"
"VAREX IMAGING","VREX","22.3"
"VerifyMe","VRME","1.45"
"Verona Pharma","VRNA","20.59"
"Verano Holdings Corp.","VRNOF","2.87"
"Varonis Systems","VRNS","26.77"
"Verint Systems","VRNT","37.53"
"Verra Mobility","VRRM","18.56"
"Verisk Analytics","VRSK","221.32"
"VeriSign","VRSN","224.36"
"Vertiv","VRT","20"
"Vestin Realty Mortgage II","VRTB","2020"
"Virtus Investment Partners","VRTS","207.01"
"Veritiv","VRTV","115.34"
"Vertex Pharmaceuticals","VRTX","330.41"
"Vision Sensing Acquisition Corp.","VSAC","10.66"
"Viasat","VSAT","45.41"
"Victoria's Secret","VSCO","19.02"
"VSE","VSEC","50.69"
"Vishay Intertechnology","VSH","26.46"
"Vistra","VST","24.73"
"Vasta Platform","VSTA","3.2"
"Verastem","VSTM","11.55"
"Vista Outdoor","VSTO","27.48"
"VTEX","VTEX","4.39"
"","VTI","213.12"
"Vital Energy, Inc.","VTLE","43.45"
"","VTN","10.08"
"Vertex Energy","VTNR","6.32"
"Bristow Group","VTOL","24.44"
"Ventas","VTR","45.33"
"Viatris","VTRS","9.51"
"Vitru Limited","VTRU","15.8"
"Vitesse Energy, Inc.","VTS","25.22"
"VirTra","VTSI","7.77"
"Victrex","VTXPF","19.238"
"Ventyx Biosciences","VTYX","34.8"
"Vuzix","VUZI","4.99"
"Viad Corp","VVI","25.88"
"Valvoline","VVV","38.12"
"V2X, Inc.","VVX","44.41"
"Volkswagen","VWAGY","16.15"
"Vestas Wind Systems","VWDRY","9.897"
"Bespoke Capital Acquisition","VWE","1.22"
"VWF Bancorp, Inc.","VWFB","12.51"
"","VWO","40.62"
"VAXART","VXRT","1.24"
"Voyager Therapeutics","VYGR","12.57"
"VYNE Therapeutics","VYNE","6.02"
"Verizon Communications","VZ","34.7"
"VIZIO","VZIO","6.58"
"Vizsla Silver Corp.","VZLA","1.25"
"Wayfair","W","49.44"
"Westinghouse Air Brake Technologies","WAB","97.78"
"Westamerica Ban","WABC","41.76"
"Wacoal","WACLY","103"
"Washington Federal","WAFD","29"
"Wah Fu Education Group Limited","WAFU","2.21"
"Western Alliance Ban","WAL","39.52"
"Waldencast PLC","WALD","9.85"
"WANdisco","WANSF","15.32"
"Washington Trust Bancorp","WASH","27.74"
"Waters","WAT","256.63"
"Waverley Capital Acquisition Corp. 1","WAVC","10.35"
"Eco Wave Power Global","WAVE","3.173"
"Western Acquisition Ventures Corp.","WAVS","10.24"
"Wayne Savings Bancshares","WAYN","25.67"
"China Bio-Energy","WAYS","4.475"
"Weibo","WB","14.46"
"Walgreens Boots Alliance","WBA","31.53"
"Westbury Bancorp","WBBW","22"
"Warner Bros. Discovery","WBD","12.1"
"Webster Financial","WBS","39.43"
"Kensington Capital Acquisition II","WBX","3.52"
"WESCO International","WCC","148.83"
"WCF Bancorp","WCFB","6.6"
"Waste Connections","WCN","136.66"
"Walker & Dunlop","WD","76.7"
"Workday","WDAY","215"
"Western Digital","WDC","39.48"
"WD40","WDFC","188.99"
"Waterdrop","WDH","2.38"
"Woodside Petroleum","WDS","23.12"
"Weave Communications","WEAV","7.7"
"Webco Industries","WEBC","165"
"WEC Energy Group","WEC","87.53"
"Westaim","WEDXF","2.59"
"Western Energy Services","WEEEF","1.835"
"Weir Group","WEGRY","11.03"
"Weichai Power Co.","WEICY","11.27"
"Integrated Wellness Acquisition Corp.","WEL","10.6412"
"Welltower","WELL","78.65"
"Winland Electronics","WELX","2.09"
"Wendy's","WEN","22.34"
"Werner Enterprises","WERN","43.99"
"Western Midstream Partners","WES","26.17"
"Westrock Coffee Company","WEST","11.2"
"WEX","WEX","180.49"
"Weyco Group","WEYS","27.48"
"Woori Bank","WF","28.13"
"Wells Fargo & Company","WFC","41.26"
"Where Food Comes From","WFCF","13.72"
"West Fraser Timber Co.","WFG","73.45"
"Weatherford International","WFRD","62.47"
"Winnebago Industries","WGO","62.91"
"GENEDX HOLDINGS","WGS","7.1"
"Wyndham Hotels & Resorts","WH","73.82"
"Cactus","WHD","35.22"
"WhiteHorse Finance","WHF","12.31"
"Westwood Holdings","WHG","13.81"
"Wilhelmina International","WHLM","3.81"
"Whirlpool","WHR","137.24"
"G. WilliFood International","WILC","12.61"
"Demant","WILYY","19.43"
"WiMi Hologram Cloud","WIMI","1.08"
"Winmark","WINA","356.28"
"Wingstop","WING","198.48"
"Windtree Therapeutics","WINT","1.74"
"WinVest Acquisition Corp.","WINV","10.7387"
"Encore Wire","WIRE","174.29"
"WiSA Technologies","WISA","1.3"
"ContextLogic","WISH","7.13"
"Wipro Limited","WIT","4.82"
"Wix.com","WIX","77.44"
"West Japan Railway","WJRYY","42.61"
"Workiva","WK","102.58"
"WISeKey","WKEY","1.98"
"WalkMe","WKME","9.44"
"Worksport","WKSP","2.63"
"Willdan Group","WLDN","19.92"
"Wearable Devices Ltd.","WLDS","1.98"
"Willis Lease Finance","WLFC","41.7"
"WANG & LEE GROUP, Inc.","WLGS","1.55"
"Westlake","WLK","112.8"
"Westlake Chemical Partners","WLKP","21.95"
"Wilmar International","WLMIY","29.3847"
"Wilshire 5000","WLSH","42053.1797"
"Woolworths","WLWHY","3.23"
"John Wiley & Sons","WLY","38.77"
"John Wiley & Sons","WLYB","38.77"
"Waste Management","WM","162.68"
"The Williams Companies","WMB","30.35"
"Western Asset Mortgage Capital","WMC","9"
"Warner Music Group","WMG","24.48"
"Weis Markets","WMK","64.79"
"WalMart de Mexico","WMMVY","39.91"
"William Penn Ban","WMPN","9.9"
"Advanced Drainage Systems","WMS","105.76"
"Walmart","WMT","149.78"
"Wabash National","WNC","26.19"
"Western New England Bancorp","WNEB","6.07"
"George Weston","WNGRF","116.98"
"WINMILL & CO","WNMLA","3.75"
"Andretti Acquisition Corp.","WNNR","10.61"
"WNS","WNS","76.15"
"Wolfspeed","WOLF","49.48"
"Petco Health and Wellness Co.","WOOF","8.17"
"Worthington Industries","WOR","60.79"
"WideOpenWest","WOW","7.97"
"W.P. Carey","WPC","70.12"
"Wheaton Precious Metals","WPM","46.1"
"WPP","WPP","55.25"
"Westport Fuel Systems","WPRT","7.28"
"Williams Rowland Acquisition","WRAC","10.31"
"Wrap Technologies","WRAP","1.04"
